pass,frame,zoom,frame_ms,setup,sphere,sphere_politics,flat,foliage,flat_politics,sun,markers
1,106,41.2159,8.749,0.0041,0,0.0001,0.06,0.0026,7.864,0.0001,0.0877
1,107,39.3859,8.5012,0.0046,0,0,0.0628,0.0031,7.7136,0.0001,0.0851
1,108,37.55,8.4717,0.0042,0,0.0001,0.0578,0.0028,7.6239,0.0001,0.0815
1,109,35.7189,8.3793,0.0047,0,0.0001,0.0592,0.003,7.6103,0.0001,0.0789
1,110,33.9025,8.3135,0.0043,0,0.0001,0.066,0.0027,7.4562,0.0001,0.0802
1,111,32.1099,8.4366,0.0113,0,0.0001,0.0782,0.0035,7.6334,0.0001,0.0793
1,112,30.3493,8.5721,0.0043,0,0,0.0773,0.0035,7.6935,0.0001,0.0789
1,113,28.628,8.4373,0.0043,0,0,0.0768,0.0053,7.6459,0.0001,0.0782
1,114,26.9524,8.5381,0.0042,0,0,0.0868,0.0033,7.5938,0.0001,0.1367
1,115,25.3279,8.4588,0.0043,0,0.0001,0.097,0.0034,7.5884,0.0001,0.1341
1,116,23.7592,8.5084,0.0045,0,0.0001,0.0919,0.0041,7.5618,0.0001,0.1354
1,117,22.2498,8.5285,0.0043,0,0,0.099,0.004,7.6466,0.0001,0.135
1,118,20.8028,8.5869,0.0044,0,0,0.1039,0.0041,7.6087,0.0002,0.1357
1,119,19.42,7.8885,0.007,0,0,0.1086,0.0045,7.07,0.0001,0.17
1,120,18.103,7.2157,0.0054,0,0,0.12,0.0058,6.2448,0.0001,0.136
1,121,16.8523,8.4234,0.0043,0,0.0001,0.1344,0.0061,7.5288,0.0002,0.1322
1,122,15.6681,7.6397,0.0041,0,0,0.1375,0.0114,6.9061,0.0001,0.0899
1,123,14.5499,4.6321,0.0036,0,0,0.0929,0.005,4.0278,0,0.0905
1,124,13.4968,4.5991,0.0029,0,0,0.0961,0.0063,4.0043,0,0.0863
1,125,12.5074,13.4503,0.0024,2.4605,2.225,0.1758,0.0059,7.7696,0.0001,0.191
1,126,11.58,16.3587,0.0044,4.1996,2.6805,0.1968,0.0062,7.6757,0.0001,0.6929
1,127,10.7127,17.6106,0.0045,4.2075,4.6852,0.218,0.009,7.6118,0.0021,0.2319
1,128,9.90332,17.7485,0.0042,4.1469,4.7371,0.2504,0.0124,7.7156,0.002,0.2315
1,129,9.14942,10.0771,0.0048,4.1646,4.8624,0,0,0.0001,0.0019,0.278
1,130,8.44851,10.1876,0.0048,4.1934,4.9947,0,0,0.0001,0.0017,0.33
1,131,7.79802,10.0016,0.002,4.0592,4.9555,0,0,0.0001,0.0018,0.333
1,132,7.19528,10.1342,0.0022,4.0242,4.9727,0,0,0.0002,0.0018,0.3667
1,133,6.63765,10.926,0.0022,4.832,5.0507,0,0,0.0001,0.0018,0.3668
1,134,6.12247,11.6076,0.0023,5.1429,5.3307,0,0,0.0003,0.0027,0.3802
1,135,5.64713,12.2834,0.0028,5.4456,5.5365,0,0,0.0001,0.0026,0.4867
1,136,5.20909,12.9695,0.0022,5.8768,5.5027,0,0,0.0001,0.0023,0.5372
1,137,4.80587,14.4793,0.0022,7.1736,5.6744,0,0,0.0001,0.0022,0.6939
1,138,4.43507,15.1304,0.0023,7.5763,5.7769,0,0,0.0001,0.0023,0.7713
1,139,4.0944,16.2811,0.0022,8.092,6.003,0,0,0.0001,0.0027,1.0956
1,140,3.78168,8.6787,0.0024,4.3009,1.9881,0,0,0.0001,0.0024,1.3663
1,141,3.49483,9.1098,0.0026,4.3027,2.0052,0,0,0.0001,0.0021,1.8414
1,142,3.23189,10.1996,0.0022,4.3699,2.3784,0,0,0.0002,0.0017,2.3709
1,143,2.99101,10.7206,0.0025,4.3278,2.3866,0,0,0.0001,0.0015,2.8674
1,144,2.77047,10.9976,0.0024,4.356,2.4218,0,0,0.0002,0.0018,3.1236
1,145,2.56862,11.5195,0.002,4.2308,2.4466,0,0,0.0001,0.0017,3.5668
1,146,2.38398,11.9794,0.0027,4.2189,2.5202,0,0,0.0001,0.0016,3.8938
1,147,2.21512,12.3978,0.0024,4.2348,2.5155,0,0,0.0002,0.0016,4.2597
1,148,2.06075,16.4608,0.0021,4.2133,2.6101,0,0,0.0001,0.0016,4.7574
1,149,1.91967,9.2484,0.0028,2.6409,1.7955,0,0,0.0001,0.0011,3.3755
1,150,1.79076,4.899,0.0017,2.4412,1.8331,0,0,0.0001,0.0007,0.0012
1,151,1.67299,8.0078,0.0021,4.2122,2.8338,0,0,0.0001,0.0018,0.0023
1,152,1.56543,7.9981,0.0023,4.2186,2.8636,0,0,0.0002,0.0016,0.0022
1,153,1.46721,8.0782,0.0021,4.1889,2.8511,0,0,0.0001,0.0015,0.0022
1,154,1.37755,6.6668,0.0022,2.5237,2.7757,0,0,0.0001,0.0014,0.0021
1,155,1.2957,8.5413,0.0019,4.4431,3.0172,0,0,0.0001,0.0016,0.0023
1,156,1.22103,8.6999,0.0026,4.6232,3.1141,0,0,0,0.0013,0.0018
1,157,1.15292,8.3658,0.0021,4.4415,2.9012,0,0,0.0001,0.0016,0.0023
1,158,1.09082,8.2083,0.0021,4.3667,2.8876,0,0,0.0001,0.0016,0.0022
1,159,1.03424,8.0808,0.002,4.3826,2.6202,0,0,0.0001,0.0017,0.0031
1,160,0.982714,8.3212,0.0025,4.4249,2.8821,0,0,0.0001,0.0013,0.0021
1,161,0.935842,6.5086,0.0022,3.403,2.1217,0,0,0.0001,0.0014,0.0017
1,162,0.893248,8.2314,0.0022,4.417,2.87,0,0,0.0002,0.0015,0.0022
1,163,0.854596,8.3817,0.0022,4.4193,2.8918,0,0,0.0001,0.0018,0.0024
1,164,0.819581,5.154,0.0018,2.611,1.924,0,0,0.0001,0.0007,0.0014
1,165,0.787932,5.2442,0.0017,2.647,1.9651,0,0,0.0001,0.0007,0.0013
1,166,0.759401,5.7717,0.0012,2.6129,2.1859,0,0,0.0002,0.0016,0.0021
1,167,0.73377,8.2153,0.0023,4.3739,2.8864,0,0,0.0001,0.0017,0.0021
1,168,0.710842,7.8975,0.0021,4.3895,2.7083,0,0,0.0001,0.0017,0.0023
1,169,0.690442,6.3827,0.0021,3.2784,2.4971,0,0,0.0001,0.0009,0.0015
1,170,0.672417,5.2839,0.0012,2.7205,1.9275,0,0,0,0.0008,0.0012
1,171,0.65663,5.5235,0.0013,2.4658,2.3443,0,0,0.0001,0.0012,0.0016
1,172,0.642964,7.4387,0.0013,3.5781,2.9037,0,0,0.0002,0.0016,0.0023
1,173,0.631317,8.0463,0.0022,4.206,2.8995,0,0,0.0001,0.0018,0.0022
1,174,0.621603,8.0194,0.0022,4.1632,2.9319,0,0,0.0001,0.0015,0.0021
1,175,0.613751,8.0942,0.002,4.1619,2.9058,0,0,0.0001,0.0015,0.0021
1,176,0.607702,7.9389,0.0021,4.1576,2.8713,0,0,0.0001,0.0015,0.0022
1,177,0.603413,8.1013,0.0021,4.1655,2.8911,0,0,0.0001,0.0015,0.0022
1,178,0.600852,6.3991,0.0023,3.5245,2.1167,0,0,0.0001,0.0011,0.0017
1,179,0.6,6.8294,0.0021,3.1575,2.7449,0,0,0.0002,0.0016,0.0025
2,0,0.6,7.7434,0.0024,4.2679,2.324,0,0,0.0003,0.0025,0.0039
2,1,0.600852,5.1765,0.004,2.8682,1.651,0,0,0,0.001,0.0014
2,2,0.603413,7.574,0.0016,3.6434,2.5724,0,0,0.0001,0.002,0.0029
2,3,0.607702,7.6686,0.0028,4.249,2.4712,0,0,0.0002,0.0016,0.0025
2,4,0.613751,7.9018,0.0022,4.2657,2.4904,0,0,0.0001,0.0016,0.0024
2,5,0.621603,7.6638,0.0021,4.244,2.4858,0,0,0.0001,0.0017,0.0021
2,6,0.631317,7.5792,0.0023,4.2034,2.4932,0,0,0.0001,0.0016,0.0022
2,7,0.642964,7.8026,0.0023,4.2232,2.4725,0,0,0.0001,0.0017,0.0024
2,8,0.65663,7.5416,0.0021,4.2009,2.446,0,0,0.0001,0.0017,0.0021
2,9,0.672417,7.9805,0.0022,4.3967,2.4607,0,0,0.0001,0.0015,0.0022
2,10,0.690442,7.7423,0.003,4.3947,2.4384,0,0,0.0001,0.0015,0.0022
2,11,0.710842,7.9124,0.0021,4.3964,2.4464,0,0,0.0001,0.0016,0.002
2,12,0.73377,7.8131,0.0021,4.394,2.4543,0,0,0.0001,0.0015,0.0021
2,13,0.759401,7.9402,0.0023,4.3981,2.4545,0,0,0,0.0029,0.0042
2,14,0.787932,7.8127,0.0025,4.4022,2.4577,0,0,0.0001,0.0015,0.0019
2,15,0.819581,7.8874,0.0022,4.3884,2.4499,0,0,0.0002,0.0021,0.0024
2,16,0.854596,7.8656,0.0027,4.4696,2.4547,0,0,0.0001,0.0019,0.0021
2,17,0.893248,8.0176,0.0022,4.4152,2.4638,0,0,0.0002,0.0016,0.0027
2,18,0.935842,7.4324,0.0027,4.4155,2.2369,0,0,0.0001,0.0014,0.0018
2,19,0.982714,8.0981,0.0027,4.4255,2.4613,0,0,0.0001,0.0021,0.0028
2,20,1.03424,7.937,0.0028,4.477,2.4698,0,0,0.0002,0.0017,0.0025
2,21,1.09082,8.6047,0.0027,4.4348,2.458,0,0,0.0001,0.0015,0.0024
2,22,1.15292,7.2799,0.0026,4.4525,2.1456,0,0,0.0004,0.0014,0.0018
2,23,1.22103,7.1344,0.0021,3.7824,2.4106,0,0,0.0001,0.0016,0.0024
2,24,1.2957,7.8476,0.0026,4.4734,2.2924,0,0,0.0003,0.0023,0.0034
2,25,1.37755,7.809,0.0027,4.2877,2.5028,0,0,0.0002,0.0021,0.003
2,26,1.46721,8.065,0.0027,4.3306,2.4609,0,0,0.0002,0.0024,0.0037
2,27,1.56543,7.7593,0.0031,4.3175,2.4399,0,0,0.0003,0.0024,0.0027
2,28,1.67299,7.8477,0.0024,4.2895,2.4097,0,0,0.0002,0.0024,0.0031
2,29,1.79076,7.6762,0.0027,4.2913,2.3747,0,0,0.0001,0.002,0.0025
2,30,1.91967,13.0226,0.0028,4.2826,2.2965,0,0,0.0002,0.0021,4.9924
2,31,2.06075,12.9295,0.0029,4.3536,2.2211,0,0,0.0003,0.0024,4.8856
2,32,2.21512,12.2169,0.0031,4.3707,2.1036,0,0,0.0002,0.0021,4.3442
2,33,2.38398,11.8482,0.0027,4.3535,2.1415,0,0,0.0003,0.0022,3.9385
2,34,2.56862,11.3649,0.0029,4.407,2.0305,0,0,0.0003,0.0025,3.6124
2,35,2.77047,10.9961,0.0032,4.4858,2.0182,0,0,0.0001,0.002,3.2009
2,36,2.99101,10.7079,0.003,4.4822,1.9803,0,0,0.0002,0.0028,2.95
2,37,3.23189,10.212,0.0032,4.5181,1.9959,0,0,0.0002,0.0027,2.4088
2,38,3.49483,6.8381,0.0029,4.4798,0.0032,0,0,0,0.0013,1.6172
2,39,3.78168,4.7196,0.0015,2.7214,0.0014,0,0,0,0.0013,0.9774
2,40,4.0944,9.0186,0.0023,7.196,0.0027,0,0,0.0001,0.0011,0.9429
2,41,4.43507,6.5074,0.0023,5.1014,0.0033,0,0,0.0001,0.0009,0.5742
2,42,4.80587,5.4568,0.0026,4.2686,0.002,0,0,0.0001,0.0007,0.4625
2,43,5.20909,5.1882,0.0021,4.2849,0.0012,0,0,0.0001,0.0009,0.3629
2,44,5.64713,4.8067,0.0019,3.8397,0.1058,0,0,0,0.0011,0.3612
2,45,6.12247,3.9905,0.0015,3.0294,0.1147,0,0,0.0002,0.0007,0.2494
2,46,6.63765,3.6303,0.0012,2.8464,0.1171,0,0,0,0.0007,0.2498
2,47,7.19528,3.2187,0.0012,2.4301,0.0986,0,0,0,0.0008,0.2477
2,48,7.79802,3.1372,0.0012,2.3896,0.0951,0,0,0.0001,0.0006,0.2221
2,49,8.44851,3.4496,0.002,2.6586,0.1356,0,0,0,0.0015,0.2372
2,50,9.14942,3.1604,0.0014,2.4573,0.093,0,0,0.0001,0.0007,0.1836
2,51,9.90332,3.2214,0.0031,2.425,0.0937,0.1526,0.0063,0.012,0.0005,0.1509
2,52,10.7127,4.729,0.0023,2.4049,0.5683,0.5289,0.0054,0.4081,0.0008,0.2663
2,53,11.58,3.3519,0.0041,2.4246,0.0889,0.115,0.0041,0.0091,0,0.1563
2,54,12.5074,3.3568,0.004,2.575,0.1123,0.1275,0.0039,0.0086,0.0001,0.1261
2,55,13.4968,0.796,0.0049,0,0,0.1031,0.0038,0.0095,0,0.0874
2,56,14.5499,0.8571,0.0034,0,0,0.1301,0.0037,0.0093,0.0001,0.119
2,57,15.6681,0.9402,0.0041,0,0,0.1376,0.004,0.0123,0.0001,0.13
2,58,16.8523,0.8794,0.004,0,0.0001,0.1177,0.0037,0.0113,0,0.1274
2,59,18.103,0.8686,0.004,0,0.0001,0.1125,0.0034,0.0116,0.0001,0.1265
2,60,19.42,0.8367,0.004,0,0.0001,0.1024,0.0034,0.0105,0.0001,0.1253
2,61,20.8028,0.8611,0.0042,0,0,0.0957,0.0029,0.01,0,0.1346
2,62,22.2498,0.8417,0.0041,0,0,0.0851,0.0028,0.0104,0.0001,0.1293
2,63,23.7592,0.8466,0.0042,0,0.0001,0.0818,0.0029,0.0102,0,0.1275
2,64,25.3279,0.8597,0.004,0,0.0001,0.082,0.0027,0.0097,0,0.1262
2,65,26.9524,0.8373,0.0043,0,0,0.0776,0.0022,0.0098,0,0.1308
2,66,28.628,0.7567,0.0042,0,0.0001,0.0693,0.0025,0.0095,0,0.0729
2,67,30.3493,0.7524,0.004,0,0.0001,0.0658,0.0022,0.0091,0,0.0726
2,68,32.1099,0.761,0.004,0,0,0.0723,0.0023,0.0092,0.0001,0.073
2,69,33.9025,0.7952,0.004,0,0,0.0596,0.0023,0.0131,0.0001,0.0719
2,70,35.7189,0.9193,0.0099,0,0.0002,0.0559,0.002,0.009,0.0001,0.0731
2,71,37.55,0.6727,0.0034,0,0,0.0476,0.0014,0.0074,0,0.061
2,72,39.3859,0.7001,0.0039,0,0.0001,0.0523,0.0018,0.008,0,0.0683
2,73,41.2159,0.7458,0.0032,0,0.0001,0.0449,0.0016,0.0064,0,0.0667
2,74,43.0287,0.7397,0.004,0,0.0001,0.0522,0.0021,0.0086,0.0001,0.0744
2,75,44.8122,0.5169,0.0042,0,0,0.0466,0.0017,0.0085,0,0.0552
2,76,46.5543,0.4883,0.0034,0,0,0.0376,0.0011,0.007,0,0.0483
2,77,48.2421,0.4914,0.0033,0,0,0.0364,0.0011,0.0062,0,0.0524
2,78,49.8629,0.4841,0.0034,0,0.0001,0.0343,0.0012,0.0063,0,0.0477
2,79,51.4039,0.4807,0.0034,0,0,0.0309,0.001,0.0061,0,0.0475
2,80,52.8524,0.4751,0.0033,0,0.0001,0.0298,0.0011,0.006,0,0.0469
2,81,54.1964,0.4771,0.0033,0,0.0001,0.0304,0.0011,0.006,0,0.0475
2,82,55.424,0.4756,0.0033,0,0,0.0296,0.0011,0.0057,0,0.047
2,83,56.5243,0.4798,0.0034,0,0,0.0305,0.001,0.006,0,0.0467
2,84,57.4875,0.4774,0.0033,0,0,0.0311,0.001,0.0061,0,0.0469
2,85,58.3045,0.4764,0.0033,0,0,0.0298,0.001,0.0066,0.0001,0.0465
2,86,58.9677,0.4816,0.0034,0,0,0.0324,0.001,0.006,0,0.047
2,87,59.4707,0.4631,0.0029,0,0,0.0252,0.0009,0.0055,0,0.047
2,88,59.8088,0.4537,0.0023,0,0,0.024,0.0009,0.0044,0.0001,0.0464
2,89,59.9787,0.4477,0.0023,0,0,0.0232,0.001,0.0044,0,0.0465
2,90,59.9787,0.4481,0.0023,0,0,0.023,0.0009,0.0044,0,0.0462
2,91,59.8088,0.702,0.0022,0,0,0.0324,0.0013,0.0065,0,0.0666
2,92,59.4707,0.6888,0.0038,0,0.0001,0.0381,0.0018,0.0072,0,0.0687
2,93,58.9677,0.6724,0.0032,0,0.0001,0.0353,0.0014,0.006,0.0001,0.0666
2,94,58.3045,0.6875,0.0031,0,0.0001,0.0351,0.0014,0.006,0.0001,0.0656
2,95,57.4875,0.5219,0.003,0,0,0.0273,0.0014,0.0057,0.0001,0.0493
2,96,56.5243,0.511,0.0026,0,0.0001,0.0257,0.001,0.005,0.0001,0.0475
2,97,55.424,0.884,0.0025,0,0,0.0245,0.001,0.0051,0,0.0474
2,98,54.1964,0.658,0.0029,0,0.0001,0.0275,0.0012,0.0064,0.0001,0.0488
2,99,52.8524,0.5375,0.0037,0,0.0001,0.0396,0.0018,0.0086,0,0.0657
2,100,51.4039,0.5072,0.0028,0,0.0001,0.0259,0.0011,0.0054,0,0.0648
2,101,49.8629,0.474,0.0028,0,0,0.0253,0.0011,0.0053,0,0.0468
2,102,48.2421,0.472,0.0023,0,0,0.0304,0.0009,0.0045,0,0.0467
2,103,46.5543,0.4714,0.0024,0,0,0.0295,0.001,0.0047,0,0.0465
2,104,44.8122,0.4672,0.0023,0,0,0.0284,0.001,0.0042,0,0.0459
2,105,43.0287,0.4638,0.0022,0,0,0.0285,0.0015,0.0046,0,0.0453
2,106,41.2159,0.4688,0.0023,0,0,0.0281,0.0013,0.0044,0,0.0454
2,107,39.3859,0.7138,0.0023,0,0,0.0453,0.0023,0.0071,0,0.0665
2,108,37.55,0.7377,0.004,0,0,0.0531,0.0022,0.0088,0,0.0722
2,109,35.7189,0.7444,0.0039,0,0.0001,0.0538,0.0025,0.0085,0,0.0717
2,110,33.9025,0.7596,0.004,0,0.0001,0.0638,0.0022,0.0089,0,0.0728
2,111,32.1099,0.7553,0.0041,0,0.0001,0.0691,0.0022,0.0094,0.0001,0.0723
2,112,30.3493,0.75,0.0041,0,0,0.0691,0.0033,0.0092,0.0001,0.0711
2,113,28.628,0.7581,0.0039,0,0.0001,0.0708,0.0032,0.0102,0.0001,0.0717
2,114,26.9524,0.6383,0.0041,0,0,0.0756,0.0034,0.0093,0.0001,0.132
2,115,25.3279,0.5437,0.0029,0,0,0.054,0.0027,0.0061,0.0001,0.0856
2,116,23.7592,0.5311,0.0023,0,0,0.0494,0.0028,0.0056,0.0001,0.083
2,117,22.2498,0.5389,0.0022,0,0,0.0519,0.0022,0.0054,0,0.0873
2,118,20.8028,0.5369,0.0022,0,0.0001,0.0551,0.0023,0.0061,0,0.0824
2,119,19.42,0.6006,0.0025,0,0,0.0782,0.0036,0.0095,0,0.0849
2,120,18.103,0.5795,0.003,0,0,0.0719,0.0026,0.0082,0.0001,0.0874
2,121,16.8523,1.0202,0.0041,0,0,0.1222,0.0044,0.0107,0.0001,0.1274
2,122,15.6681,1.1874,0.0043,0,0.0001,0.101,0.0045,0.0111,0.0001,0.1013
2,123,14.5499,0.6918,0.003,0,0.0001,0.0979,0.0049,0.0092,0.0002,0.1099
2,124,13.4968,0.8443,0.0044,0,0,0.1577,0.0073,0.0123,0,0.1216
2,125,12.5074,4.2364,0.0042,3.2691,0.1556,0.1544,0.0048,0.0108,0,0.1704
2,126,11.58,4.7594,0.0041,3.6718,0.1448,0.1697,0.0062,0.0111,0.0001,0.2094
2,127,10.7127,5.0752,0.0031,3.8023,0.1315,0.1903,0.0081,0.0117,0.0013,0.2071
2,128,9.90332,4.1075,0.0037,3.2095,0.1144,0.1597,0.0065,0.0105,0.0008,0.1587
2,129,9.14942,3.2766,0.0033,2.5461,0.0966,0,0,0,0.0008,0.2068
2,130,8.44851,3.3393,0.0027,2.5823,0.0926,0,0,0.0001,0.0008,0.2273
2,131,7.79802,3.2267,0.0012,2.441,0.1066,0,0,0,0.0019,0.2586
2,132,7.19528,4.0807,0.0013,2.8869,0.1249,0,0,0.0001,0.0012,0.3326
2,133,6.63765,5.4277,0.0019,4.2971,0.1352,0,0,0.0002,0.0013,0.3401
2,134,6.12247,5.3847,0.002,4.4908,0.1473,0,0,0.0001,0.0017,0.2715
2,135,5.64713,4.6448,0.0015,3.3121,0.1215,0,0,0,0.0011,0.3442
2,136,5.20909,5.5215,0.0016,4.3582,0.0046,0,0,0.0001,0.0011,0.4278
2,137,4.80587,6.1795,0.0015,4.9373,0.003,0,0,0.0001,0.0012,0.5053
2,138,4.43507,6.5731,0.0022,5.0822,0.0052,0,0,0.0001,0.0015,0.6027
2,139,4.0944,7.3201,0.0019,5.7459,0.004,0,0,0.0001,0.001,0.7588
2,140,3.78168,6.2732,0.0016,3.6942,0.0032,0,0,0.0001,0.0011,1.3802
2,141,3.49483,5.9899,0.0026,3.4429,0.0053,0,0,0.0001,0.0018,1.6172
2,142,3.23189,9.916,0.0018,4.1842,1.9836,0,0,0.0001,0.0026,2.4636
2,143,2.99101,10.7865,0.0029,4.5392,2.0195,0,0,0.0004,0.0029,2.9484
2,144,2.77047,9.9307,0.0028,3.8323,1.8082,0,0,0.0002,0.002,2.9754
2,145,2.56862,11.1413,0.0034,4.2831,2.0296,0,0,0.0001,0.002,3.5953
2,146,2.38398,11.7276,0.0027,4.3052,2.1046,0,0,0.0002,0.0024,3.9477
2,147,2.21512,12.2797,0.0031,4.2617,2.185,0,0,0.0005,0.0021,4.3918
2,148,2.06075,13.0389,0.003,4.2631,2.2352,0,0,0.0001,0.0018,4.9174
2,149,1.91967,12.1682,0.0032,4.2142,2.0303,0,0,0.0002,0.0022,4.2854
2,150,1.79076,6.6666,0.004,3.516,2.242,0,0,0.0004,0.0021,0.0029
2,151,1.67299,5.9683,0.0029,3.0786,1.8929,0,0,0.0002,0.0014,0.0022
2,152,1.56543,6.9852,0.0052,4.0203,2.1493,0,0,0.0002,0.0015,0.0026
2,153,1.46721,7.1784,0.002,3.503,2.4786,0,0,0.0002,0.0037,0.0036
2,154,1.37755,7.3292,0.0027,3.838,2.3381,0,0,0.0004,0.0026,0.0039
2,155,1.2957,7.6158,0.0033,3.8972,2.4989,0,0,0.0003,0.003,0.0042
2,156,1.22103,8.2942,0.0031,4.5603,2.5254,0,0,0.0002,0.0026,0.0044
2,157,1.15292,7.3927,0.0033,3.6055,2.5117,0,0,0.0003,0.0027,0.0041
2,158,1.09082,7.7342,0.0047,4.5292,2.065,0,0,0.0003,0.0024,0.0041
2,159,1.03424,6.9041,0.0054,3.6298,2.0935,0,0,0.0002,0.002,0.0032
2,160,0.982714,8.0574,0.0025,4.5145,2.5117,0,0,0.0002,0.0023,0.003
2,161,0.935842,8.155,0.0026,4.4682,2.4758,0,0,0.0003,0.0025,0.0034
2,162,0.893248,7.9319,0.0027,4.4713,2.4921,0,0,0.0001,0.0018,0.0027
2,163,0.854596,8.2272,0.0023,4.4619,2.5032,0,0,0.0002,0.0028,0.0044
2,164,0.819581,5.9441,0.0029,3.5843,1.6859,0,0,0.0002,0.0009,0.0012
2,165,0.787932,4.904,0.0022,2.6475,1.6626,0,0,0.0001,0.0008,0.0012
2,166,0.759401,8.0131,0.0025,4.2971,2.505,0,0,0.0002,0.0024,0.0032
2,167,0.73377,7.8503,0.0032,4.4564,2.4735,0,0,0.0001,0.0017,0.0023
2,168,0.710842,8.1225,0.0023,4.4382,2.4934,0,0,0.0001,0.0021,0.0032
2,169,0.690442,7.8511,0.0028,4.4403,2.4795,0,0,0.0001,0.0018,0.0024
2,170,0.672417,8.0654,0.0023,4.4782,2.47,0,0,0.0002,0.002,0.0026
2,171,0.65663,7.6759,0.0029,4.2504,2.4863,0,0,0.0001,0.0018,0.0024
2,172,0.642964,7.7067,0.0021,4.2199,2.4626,0,0,0.0001,0.0016,0.0024
2,173,0.631317,7.7581,0.0022,4.2161,2.511,0,0,0.0002,0.0025,0.0035
2,174,0.621603,7.7584,0.0036,4.2586,2.4619,0,0,0.0001,0.0023,0.0027
2,175,0.613751,7.732,0.0026,4.2653,2.4966,0,0,0.0001,0.002,0.0027
2,176,0.607702,7.8785,0.0026,4.2432,2.4603,0,0,0.0001,0.0022,0.003
2,177,0.603413,6.7069,0.0024,3.0542,2.7323,0,0,0.0002,0.0023,0.0038
2,178,0.600852,7.6337,0.0021,4.1784,2.4956,0,0,0.0001,0.0016,0.0026
2,179,0.6,7.8647,0.0023,4.2669,2.5156,0,0,0.0002,0.0021,0.003
