pass,frame,zoom,frame_ms,setup,sphere,sphere_politics,flat,foliage,flat_politics,sun,markers
0,83,56.5243,4.5453,0.0043,0,0,0.0351,0.0013,4.0482,0.0001,0.0535
0,84,57.4875,4.532,0.0036,0,0,0.0331,0.0012,4.0438,0.0001,0.0486
0,85,58.3045,4.519,0.0034,0,0.0001,0.0316,0.0011,4.04,0,0.0484
0,86,58.9677,4.6505,0.0028,0,0,0.0268,0.0011,4.0772,0.0001,0.0544
0,87,59.4707,4.4567,0.003,0,0,0.0263,0.0011,3.9953,0.0001,0.0477
0,88,59.8088,4.4822,0.0024,0,0,0.0242,0.001,4.0208,0,0.0477
0,89,59.9787,4.6624,0.0041,0,0.0001,0.0401,0.0014,4.1558,0.0001,0.0534
0,90,59.9787,4.6052,0.0055,0,0.0001,0.0333,0.0011,4.0316,0.0001,0.0507
0,91,59.8088,4.4932,0.0034,0,0.0001,0.0297,0.0011,4.0112,0,0.0494
0,92,59.4707,4.5462,0.0041,0,0,0.034,0.0015,4.0635,0,0.0485
0,93,58.9677,4.7495,0.0033,0,0.0001,0.0312,0.0011,4.1811,0.0001,0.0527
0,94,58.3045,4.4415,0.0029,0,0,0.0263,0.0011,3.9753,0.0001,0.0487
0,95,57.4875,4.5031,0.0025,0,0,0.0237,0.001,4.0379,0,0.0492
0,96,56.5243,4.48,0.0025,0,0,0.0247,0.001,4.0155,0,0.0476
0,97,55.424,4.6605,0.004,0,0.0001,0.0431,0.0015,4.0784,0.0001,0.0532
0,98,54.1964,4.5243,0.0033,0,0.0001,0.0286,0.0013,4.0438,0.0001,0.0483
0,99,52.8524,4.5632,0.0035,0,0,0.0317,0.0012,4.0316,0.0001,0.0483
0,100,51.4039,5.6912,0.0028,0,0.0001,0.0247,0.0011,5.1333,0.0004,0.0548
0,101,49.8629,4.4562,0.0027,0,0,0.0252,0.0014,3.9924,0,0.048
0,102,48.2421,4.4719,0.0025,0,0,0.0302,0.0012,4.0128,0,0.0471
0,103,46.5543,4.4889,0.0024,0,0,0.0289,0.0011,4.0239,0,0.0479
0,104,44.8122,4.6574,0.004,0,0.0001,0.0418,0.0016,4.0823,0,0.0518
0,105,43.0287,4.4581,0.0035,0,0.0001,0.0367,0.0016,3.9687,0,0.0486
0,106,41.2159,4.4961,0.0034,0,0.0001,0.0357,0.0012,4.0069,0.0001,0.0513
0,107,39.3859,5.4335,0.0028,0,0,0.0318,0.0015,4.7613,0.0002,0.072
0,108,37.55,4.8347,0.0047,0,0.0003,0.0554,0.0026,4.2611,0.0002,0.0605
0,109,35.7189,4.4127,0.003,0,0,0.0379,0.0025,3.8896,0.0002,0.0555
0,110,33.9025,5.3158,0.004,0,0,0.0529,0.0019,4.6114,0.0001,0.0632
0,111,32.1099,5.3562,0.0064,0,0.0001,0.0744,0.0031,4.6918,0.0001,0.0588
0,112,30.3493,4.9709,0.0039,0,0.0001,0.0785,0.0046,4.3411,0,0.0528
0,113,28.628,4.7254,0.003,0,0,0.0455,0.0016,4.1568,0.0001,0.0526
0,114,26.9524,4.5775,0.0026,0,0.0001,0.0495,0.0024,4.0423,0,0.087
0,115,25.3279,4.5765,0.0024,0,0,0.0505,0.0016,4.0405,0.0001,0.0853
0,116,23.7592,4.5739,0.0039,0,0.0001,0.0655,0.0027,4.0073,0.0001,0.0857
0,117,22.2498,4.7124,0.0041,0,0,0.063,0.002,4.0644,0.0001,0.0877
0,118,20.8028,4.5973,0.0034,0,0,0.0653,0.0035,4.0353,0,0.0866
0,119,19.42,4.5845,0.0027,0,0,0.0615,0.0036,4.0245,0,0.0856
0,120,18.103,4.8192,0.0025,0,0,0.0667,0.0021,4.1722,0.0001,0.0907
0,121,16.8523,4.562,0.0027,0,0,0.0724,0.0034,4.0156,0,0.0851
0,122,15.6681,4.5944,0.0024,0,0,0.0791,0.0036,4.0168,0.0001,0.0859
0,123,14.5499,4.6377,0.0042,0,0,0.0987,0.0052,4.0322,0,0.0862
0,124,13.4968,4.9257,0.0034,0,0.0001,0.1027,0.0056,4.2155,0.0001,0.0923
0,125,12.5074,18.0886,0.0038,6.1439,2.8844,0.193,0.0047,7.9905,0.0002,0.1964
0,126,11.58,20.8258,0.005,8.3454,2.7985,0.1989,0.0051,7.9225,0.0002,0.2496
0,127,10.7127,20.2596,0.0063,8.4151,2.8479,0.2497,0.0075,7.7921,0.0024,0.2404
0,128,9.90332,12.773,0.0052,5.605,1.8547,0.1618,0.0087,3.9674,0.0015,0.1657
0,129,9.14942,7.812,0.0042,5.1911,1.9606,0,0,0,0.0012,0.1905
0,130,8.44851,11.3418,0.0029,7.0886,3.1465,0,0,0.0002,0.0025,0.349
0,131,7.79802,10.8631,0.0029,7.0092,2.7136,0,0,0.0002,0.0023,0.3249
0,132,7.19528,12.2096,0.0019,7.8551,3.0246,0,0,0,0.0015,0.4929
0,133,6.63765,14.453,0.0025,10.2767,3.0984,0,0,0.0001,0.0015,0.3672
0,134,6.12247,58.6203,0.0022,11.1054,46.4195,0,0,0.0002,0.005,0.3661
0,135,5.64713,86.0035,0.0038,12.1136,72.7322,0,0,0.0003,0.005,0.3719
0,136,5.20909,64.1126,0.0033,9.5457,52.8594,0,0,0.0002,0.0084,0.5858
0,137,4.80587,68.1595,0.003,14.269,52.1146,0,0,0.0002,0.0073,0.7013
0,138,4.43507,70.9397,0.0033,16.38,52.5831,0,0,0.0002,0.0066,0.7844
0,139,4.0944,103.025,0.0037,17.8291,82.9043,0,0,0.0002,0.0079,1.1302
0,140,3.78168,11.5926,0.0031,6.9144,2.1767,0,0,0.0001,0.0021,1.4346
0,141,3.49483,12.1341,0.0024,6.8874,2.0754,0,0,0.0004,0.0024,1.9702
0,142,3.23189,13.4284,0.0027,6.9544,2.6081,0,0,0.0003,0.0028,2.5337
0,143,2.99101,13.6471,0.0032,6.8879,2.5666,0,0,0.0002,0.0023,2.9002
0,144,2.77047,13.9944,0.0028,6.8582,2.5859,0,0,0.0002,0.0018,3.2784
0,145,2.56862,13.2504,0.0032,6.6662,2.2812,0,0,0.0003,0.0028,2.9261
0,146,2.38398,17.3973,0.0032,6.7578,2.6773,0,0,0.0002,0.0025,3.0843
0,147,2.21512,13.3107,0.0033,4.2956,2.3985,0,0,0.0001,0.0021,4.3358
0,148,2.06075,17.1792,0.003,6.7764,2.9218,0,0,0.0002,0.0022,5.0998
0,149,1.91967,16.9256,0.0031,6.9798,3.0196,0,0,0.0002,0.0024,5.1101
0,150,1.79076,11.4044,0.0028,6.565,3.1767,0,0,0.0002,0.0025,0.0037
0,151,1.67299,11.8793,0.0031,6.875,3.1327,0,0,0.0002,0.0022,0.0039
0,152,1.56543,9.189,0.0034,5.5374,2.4159,0,0,0.0003,0.0017,0.0029
0,153,1.46721,10.1756,0.0022,6.3508,2.7161,0,0,0.0002,0.0025,0.0039
0,154,1.37755,10.7243,0.0027,6.2507,2.9632,0,0,0.0001,0.0026,0.0041
0,155,1.2957,10.3706,0.0034,6.1154,3.0981,0,0,0.0001,0.0022,0.0032
0,156,1.22103,11.2127,0.0027,6.8687,3.1422,0,0,0.0002,0.002,0.0032
0,157,1.15292,10.7086,0.0023,6.4844,3.1499,0,0,0.0002,0.0015,0.0021
0,158,1.09082,11.1556,0.0027,6.9115,3.0926,0,0,0.0002,0.0013,0.0024
0,159,1.03424,10.6852,0.0038,6.001,3.0586,0,0,0.0002,0.0022,0.0039
0,160,0.982714,11.1695,0.0029,6.4626,3.1116,0,0,0.0001,0.002,0.0038
0,161,0.935842,11.0524,0.0031,6.8697,3.0503,0,0,0.0003,0.0017,0.0028
0,162,0.893248,8.9798,0.002,5.1248,2.7743,0,0,0,0.0018,0.0021
0,163,0.854596,10.5234,0.0024,6.6874,2.8096,0,0,0.0002,0.002,0.0026
0,164,0.819581,8.1102,0.0034,4.323,2.7183,0,0,0.0001,0.0019,0.0026
0,165,0.787932,10.953,0.0031,6.8482,3.084,0,0,0.0001,0.0015,0.0025
0,166,0.759401,11.3729,0.0023,6.7875,2.9489,0,0,0.0001,0.0013,0.002
0,167,0.73377,10.9038,0.0027,6.8274,3.0228,0,0,0.0001,0.0018,0.0031
0,168,0.710842,11.1729,0.0031,6.8519,3.0828,0,0,0.0001,0.0027,0.0041
0,169,0.690442,8.3613,0.0027,5.5925,2.0191,0,0,0.0002,0.0014,0.0024
0,170,0.672417,12.9482,0.0021,7.7628,3.4978,0,0,0.0001,0.0015,0.0031
0,171,0.65663,7.7226,0.0031,4.5562,2.0207,0,0,0.0001,0.0016,0.0024
0,172,0.642964,12.3183,0.0032,7.485,3.5615,0,0,0.0002,0.002,0.0036
0,173,0.631317,13.0754,0.0033,7.4687,2.9127,0,0,0.0001,0.0019,0.0028
0,174,0.621603,6.6967,0.002,4.0182,1.9713,0,0,0.0002,0.0015,0.002
0,175,0.613751,6.5155,0.0014,3.945,1.923,0,0,0,0.0008,0.0015
0,176,0.607702,6.8662,0.0012,4.1304,1.9406,0,0,0.0001,0.0012,0.002
0,177,0.603413,13.0069,0.0027,6.3262,2.9332,0,0,0,0.0015,0.0023
0,178,0.600852,10.1499,0.0027,6.2725,2.8477,0,0,0.0002,0.0018,0.0027
0,179,0.6,6.929,0.0017,4.2898,1.9324,0,0,0,0.0015,0.0018
1,0,0.6,9.9374,0.0024,6.0849,2.8405,0,0,0.0001,0.0014,0.0023
1,1,0.600852,7.7311,0.0043,4.9158,2.0482,0,0,0.0001,0.0015,0.0031
1,2,0.603413,7.1636,0.0019,4.0414,2.195,0,0,0.0002,0.0017,0.002
1,3,0.607702,7.3904,0.0025,4.8058,1.9259,0,0,0,0.0008,0.0018
1,4,0.613751,9.1031,0.0016,5.6388,2.5588,0,0,0.0001,0.0013,0.0024
1,5,0.621603,10.3718,0.002,5.6738,2.6134,0,0,0,0.0012,0.0024
1,6,0.631317,8.6118,0.0022,5.5936,2.189,0,0,0.0001,0.0014,0.0023
1,7,0.642964,8.9814,0.0021,5.5759,2.5393,0,0,0.0001,0.0012,0.0017
1,8,0.65663,9.712,0.0017,5.9625,2.7276,0,0,0.0003,0.0023,0.0039
1,9,0.672417,9.403,0.0036,5.5742,2.799,0,0,0.0002,0.0017,0.0028
1,10,0.690442,9.5591,0.0033,5.5582,2.8224,0,0,0.0002,0.0022,0.0033
1,11,0.710842,8.6762,0.0045,5.2426,2.6267,0,0,0.0002,0.0027,0.0029
1,12,0.73377,7.0153,0.0028,4.335,1.9353,0,0,0.0001,0.001,0.002
1,13,0.759401,7.006,0.0025,4.2085,1.9232,0,0,0.0001,0.0011,0.0012
1,14,0.787932,6.9847,0.0019,4.4425,1.9251,0,0,0,0.0007,0.001
1,15,0.819581,7.6144,0.0017,4.9209,1.949,0,0,0,0.001,0.0014
1,16,0.854596,6.8352,0.0026,4.2372,1.9477,0,0,0.0001,0.0008,0.0014
1,17,0.893248,8.8432,0.0022,4.0411,1.9227,0,0,0,0.0008,0.0013
1,18,0.935842,8.7533,0.0024,4.8812,2.8988,0,0,0.0002,0.0015,0.0024
1,19,0.982714,8.2138,0.0023,5.4523,2.0092,0,0,0.0001,0.0011,0.0016
1,20,1.03424,6.719,0.0018,4.1001,1.9854,0,0,0.0001,0.001,0.0019
1,21,1.09082,6.573,0.0018,4.0472,1.9144,0,0,0,0.0008,0.0011
1,22,1.15292,6.7935,0.0013,4.2376,1.9227,0,0,0,0.0009,0.0013
1,23,1.22103,6.5435,0.0015,4.0191,1.9083,0,0,0,0.0007,0.0009
1,24,1.2957,6.7341,0.0012,4.0668,1.9594,0,0,0,0.0008,0.0011
1,25,1.37755,6.9231,0.0025,3.9129,2.2246,0,0,0.0001,0.0014,0.0022
1,26,1.46721,9.0857,0.0014,3.9051,1.9278,0,0,0,0.0008,0.0013
1,27,1.56543,6.81,0.0026,4.2347,1.9138,0,0,0.0001,0.001,0.0015
1,28,1.67299,6.6031,0.0023,4.0257,1.9125,0,0,0.0001,0.0009,0.0015
1,29,1.79076,7.6856,0.0014,4.1283,2.537,0,0,0.0001,0.0017,0.003
1,30,1.91967,15.0295,0.0017,5.7642,1.847,0,0,0,0.001,3.5255
1,31,2.06075,11.2001,0.0019,4.2162,1.7767,0,0,0.0002,0.001,3.3698
1,32,2.21512,9.9769,0.0017,4.0611,1.6807,0,0,0.0001,0.0009,2.9563
1,33,2.38398,9.3002,0.002,3.9507,1.6832,0,0,0,0.0009,2.7528
1,34,2.56862,9.8796,0.002,3.9155,1.6401,0,0,0.0001,0.0007,2.4607
1,35,2.77047,8.8743,0.002,4.1593,1.6684,0,0,0.0001,0.0011,2.1868
1,36,2.99101,8.6265,0.0016,4.2706,1.5633,0,0,0.0002,0.001,1.997
1,37,3.23189,10.826,0.0042,6.1665,1.9171,0,0,0.0002,0.0027,1.8612
1,38,3.49483,7.2955,0.0019,4.0059,1.2929,0,0,0.0001,0.0012,1.3254
1,39,3.78168,8.2715,0.0015,4.0502,1.2966,0,0,0,0.0009,0.9862
1,40,4.0944,68.7614,0.0041,12.1597,55.0136,0,0,0.0004,0.0075,0.7872
1,41,4.43507,14.4249,0.0018,10.1517,2.2962,0,0,0.0002,0.0017,0.5719
1,42,4.80587,12.8473,0.0025,9.4599,2.1731,0,0,0.0003,0.0016,0.489
1,43,5.20909,11.7956,0.0026,8.4871,2.1081,0,0,0,0.0014,0.4296
1,44,5.64713,10.4689,0.0038,7.4412,2.1144,0,0,0,0.0009,0.3302
1,45,6.12247,9.647,0.0023,6.8894,2.0553,0,0,0.0001,0.0011,0.2494
1,46,6.63765,9.6958,0.0013,6.5779,2.3359,0,0,0,0.0011,0.2513
1,47,7.19528,7.7665,0.0017,5.1732,1.8756,0,0,0.0001,0.0008,0.2475
1,48,7.79802,7.6957,0.0024,5.1535,1.8872,0,0,0.0001,0.0014,0.2314
1,49,8.44851,7.9485,0.0013,5.3352,1.8725,0,0,0,0.001,0.2232
1,50,9.14942,7.7665,0.0014,5.1868,1.8168,0,0,0,0.0007,0.1885
1,51,9.90332,11.8677,0.0038,5.2509,1.7634,0.1744,0.007,4.0843,0.0011,0.1586
1,52,10.7127,12.5118,0.0044,5.2499,1.7507,0.1299,0.0052,4.502,0.0013,0.2286
1,53,11.58,12.0687,0.0077,5.3226,1.7612,0.1317,0.0043,4.1418,0.0002,0.1712
1,54,12.5074,11.3879,0.0044,4.8322,1.7508,0.1307,0.0039,4.1118,0.0001,0.1318
1,55,13.4968,4.7123,0.0028,0,0,0.0976,0.0046,4.1027,0.0001,0.0888
1,56,14.5499,4.6794,0.0027,0,0,0.0852,0.0032,4.0951,0.0001,0.0862
1,57,15.6681,5.6887,0.004,0,0.0001,0.0979,0.0029,4.827,0.0002,0.1003
1,58,16.8523,5.1361,0.0039,0,0,0.091,0.0047,4.5205,0.0001,0.0942
1,59,18.103,5.6224,0.0044,0,0,0.0943,0.0035,4.9059,0.0002,0.1125
1,60,19.42,5.4773,0.004,0,0.0001,0.0824,0.004,4.852,0.0001,0.105
1,61,20.8028,5.2195,0.003,0,0.0001,0.0647,0.0038,4.6081,0.0001,0.0945
1,62,22.2498,4.906,0.0028,0,0.0001,0.0583,0.0026,4.3254,0,0.0938
1,63,23.7592,4.8611,0.0041,0,0.0001,0.0775,0.0032,4.2615,0,0.0924
1,64,25.3279,4.6698,0.0036,0,0.0001,0.0608,0.0021,4.0961,0,0.0886
1,65,26.9524,4.7993,0.004,0,0.0001,0.0696,0.0019,4.2129,0,0.09
1,66,28.628,5.1276,0.0029,0,0.0001,0.0437,0.0018,4.6176,0.0001,0.0544
1,67,30.3493,4.6176,0.0079,0,0.0001,0.07,0.0041,3.9925,0.0001,0.0606
1,68,32.1099,4.6821,0.0039,0,0.0001,0.0653,0.0022,4.1019,0,0.057
1,69,33.9025,4.6057,0.003,0,0,0.0402,0.0035,4.108,0,0.0496
1,70,35.7189,4.6263,0.0028,0,0.0001,0.0434,0.0015,4.1032,0,0.0544
1,71,37.55,4.7597,0.0027,0,0.0001,0.0337,0.0029,4.2611,0,0.0531
1,72,39.3859,4.817,0.0026,0,0.0001,0.0319,0.0013,4.3066,0,0.0511
1,73,41.2159,4.8629,0.0029,0,0,0.031,0.0013,4.329,0.0001,0.0594
1,74,43.0287,4.5952,0.0052,0,0.0001,0.047,0.0017,4.0678,0,0.0505
1,75,44.8122,4.6235,0.0037,0,0,0.0394,0.0013,4.1227,0.0001,0.0504
1,76,46.5543,4.5838,0.0035,0,0,0.0381,0.0012,4.0864,0,0.0498
1,77,48.2421,4.5107,0.0028,0,0,0.0323,0.0011,4.0334,0,0.049
1,78,49.8629,4.514,0.0025,0,0.0001,0.024,0.0011,4.0405,0,0.0478
1,79,51.4039,4.5546,0.0026,0,0,0.0243,0.0011,4.0858,0.0001,0.0485
1,80,52.8524,5.0554,0.0041,0,0.0001,0.0383,0.0013,4.5488,0.0001,0.0552
1,81,54.1964,4.9231,0.0036,0,0,0.033,0.0014,4.4238,0,0.0542
1,82,55.424,4.8786,0.0036,0,0.0001,0.0329,0.0013,4.3804,0.0001,0.0542
1,83,56.5243,4.8388,0.0036,0,0,0.0342,0.0012,4.314,0.0001,0.0544
1,84,57.4875,4.8766,0.0042,0,0,0.0403,0.0016,4.3663,0.0001,0.0549
1,85,58.3045,4.7021,0.004,0,0,0.0342,0.0013,4.1982,0.0001,0.0532
1,86,58.9677,4.641,0.0035,0,0,0.0338,0.0013,4.1459,0.0001,0.0533
1,87,59.4707,4.5668,0.0029,0,0,0.026,0.0012,4.0906,0.0001,0.0504
1,88,59.8088,4.5745,0.0027,0,0,0.0251,0.0011,4.0845,0.0001,0.0537
1,89,59.9787,4.5079,0.0027,0,0.0001,0.0313,0.0012,4.0282,0.0001,0.0488
1,90,59.9787,4.6152,0.0076,0,0.0001,0.0484,0.0026,4.0148,0.0001,0.0606
1,91,59.8088,4.5148,0.0028,0,0,0.0268,0.0011,4.0166,0,0.0498
1,92,59.4707,4.6639,0.0044,0,0,0.0401,0.0017,4.0841,0.0001,0.0508
1,93,58.9677,4.642,0.0034,0,0.0001,0.0325,0.001,4.0667,0,0.0502
1,94,58.3045,4.5234,0.0035,0,0,0.0295,0.0011,4.033,0,0.0481
1,95,57.4875,4.6189,0.0112,0,0.0001,0.0347,0.0012,4.1183,0,0.0506
1,96,56.5243,4.4748,0.0028,0,0,0.0252,0.001,4.0083,0.0001,0.0479
1,97,55.424,4.487,0.0024,0,0,0.024,0.001,4.0262,0,0.0481
1,98,54.1964,4.5021,0.0025,0,0.0001,0.0237,0.0011,4.0355,0.0001,0.0475
1,99,52.8524,4.6788,0.0042,0,0,0.0348,0.0014,4.159,0.0001,0.0535
1,100,51.4039,5.1883,0.0036,0,0,0.0274,0.0013,4.6926,0.0001,0.0547
1,101,49.8629,4.6835,0.0038,0,0.0001,0.0357,0.0013,4.1754,0,0.054
1,102,48.2421,4.9806,0.0029,0,0,0.0324,0.0011,4.3897,0.0001,0.0564
1,103,46.5543,5.1464,0.003,0,0.0001,0.0343,0.0013,4.5405,0.0001,0.0557
1,104,44.8122,4.9583,0.0031,0,0.0001,0.0338,0.0014,4.4446,0.0001,0.0549
1,105,43.0287,5.0878,0.0041,0,0,0.0439,0.0023,4.5663,0.0001,0.056
1,106,41.2159,5.2446,0.0038,0,0,0.0404,0.0015,4.5601,0.0001,0.0793
1,107,39.3859,5.16,0.0055,0,0.0001,0.0481,0.0027,4.5157,0.0001,0.0794
1,108,37.55,4.5482,0.0031,0,0,0.0398,0.0029,4.0196,0,0.0536
1,109,35.7189,5.1446,0.0026,0,0,0.0325,0.0015,4.5421,0.0001,0.0691
1,110,33.9025,5.1831,0.0054,0,0.0001,0.0694,0.0038,4.5986,0.0001,0.0588
1,111,32.1099,4.4009,0.0028,0,0,0.0461,0.0022,3.9056,0.0001,0.0483
1,112,30.3493,4.4443,0.0023,0,0.0001,0.0419,0.0028,3.9242,0.0001,0.0539
1,113,28.628,4.66,0.0035,0,0,0.054,0.0025,4.1187,0,0.0548
