pass,frame,zoom,game_minutes,residents,demographic_version,influence_revision,influence_changed,frame_ms,setup,sphere,sphere_politics,flat,foliage,flat_politics,sun,markers
4,44,5.64713,1440,21417,32234,2,0,13.7362,0.0045,3.627,4.1163,0.344,0.0492,4.7343,0.002,0.3349
4,45,6.12247,525600,21559,32376,3,1,21.2843,0.0047,3.1019,12.2547,0.3069,0.0371,4.5002,0.0023,0.2401
4,46,6.63765,1440,21559,32518,3,0,12.2515,0.0046,3.1724,4.0017,0.2561,0.0218,4.0648,0.0018,0.2124
4,47,7.19528,1440,21559,32660,3,0,11.6086,0.0042,2.6328,3.9791,0.2675,0.0138,4.0523,0.0001,0.1733
4,48,7.79802,1440,21559,32802,3,0,12.2521,0.005,2.5263,4.0416,0.1922,0.0128,4.0524,0.0002,0.1726
4,49,8.44851,1440,21559,32944,3,0,6.9634,0.0038,0,0,0.1725,0.0117,6.1169,0.0001,0.171
4,50,9.14942,1440,21559,33086,3,0,7.1031,0.0037,0,0,0.1568,0.0102,6.2549,0.0001,0.1449
4,51,9.90332,1440,21559,33228,3,0,6.9154,0.0037,0,0,0.1449,0.0091,6.0937,0.0001,0.1375
4,52,10.7127,1440,21559,33370,3,0,7.0878,0.0031,0,0,0.1367,0.0075,6.0546,0,0.0996
4,53,11.58,1440,21559,33512,3,0,7.1278,0.0033,0,0.0001,0.1229,0.006,6.1583,0.0001,0.1053
4,54,12.5074,1440,21559,33654,3,0,7.3907,0.0031,0,0,0.1081,0.0053,6.1611,0,0.0961
4,55,13.4968,1440,21559,33796,3,0,6.8918,0.0032,0,0.0001,0.0951,0.0043,6.1754,0.0001,0.1031
4,56,14.5499,1440,21559,33938,3,0,7.2495,0.0031,0,0,0.0838,0.004,6.5358,0.0001,0.1118
4,57,15.6681,1440,21559,34080,3,0,7.6465,0.0048,0,0,0.1,0.004,6.629,0.0002,0.1117
4,58,16.8523,1440,21559,34222,3,0,8.0458,0.0043,0,0.0001,0.1002,0.0042,6.5678,0.0001,0.1248
4,59,18.103,1440,21559,34364,3,0,7.3883,0.0039,0,0,0.0846,0.005,6.6307,0.0003,0.1176
4,60,19.42,1440,21559,34506,3,0,7.5197,0.0036,0,0,0.0835,0.0047,6.1429,0.0001,0.0991
4,61,20.8028,1440,21559,34648,3,0,7.1006,0.0035,0,0,0.0644,0.0039,6.1815,0.0001,0.1007
4,62,22.2498,1440,21559,34790,3,0,7.4593,0.0037,0,0.0001,0.064,0.0044,6.1036,0.0001,0.0978
4,63,23.7592,1440,21559,34932,3,0,7.9946,0.0034,0,0,0.0532,0.0035,7.014,0.0002,0.0797
4,64,25.3279,1440,21559,35074,3,0,7.2311,0.0066,0,0.0001,0.0983,0.0047,6.23,0.0002,0.073
4,65,26.9524,1440,21559,35216,3,0,7.1523,0.004,0,0,0.0556,0.0039,6.2457,0.0002,0.0661
4,66,28.628,1440,21559,35358,3,0,6.7594,0.0039,0,0,0.0515,0.0033,6.1506,0,0.0544
4,67,30.3493,1440,21559,35500,3,0,6.8963,0.0028,0,0.0001,0.0414,0.003,6.0922,0,0.0527
4,68,32.1099,1440,21559,35642,3,0,6.6637,0.0037,0,0,0.0613,0.0035,6.0482,0.0002,0.062
4,69,33.9025,1440,21559,35784,3,0,6.8132,0.0029,0,0.0001,0.0411,0.0034,6.0006,0,0.0513
4,70,35.7189,1440,21559,35926,3,0,8.4666,0.0027,0,0,0.0345,0.0025,7.6551,0.0003,0.0628
4,71,37.55,1440,21559,36068,3,0,6.9341,0.0033,0,0,0.0366,0.0028,6.1314,0.0001,0.0576
4,72,39.3859,1440,21559,36210,3,0,6.6181,0.0029,0,0,0.0339,0.0024,6.0631,0.0001,0.0574
4,73,41.2159,1440,21559,36352,3,0,6.4931,0.0027,0,0,0.0339,0.002,5.9582,0,0.0508
4,74,43.0287,1440,21559,36494,3,0,6.9243,0.0025,0,0,0.0336,0.0018,6.1146,0.0001,0.056
4,75,44.8122,1440,21559,36636,3,0,6.7395,0.0037,0,0,0.0369,0.0023,6.1483,0.0002,0.0606
4,76,46.5543,1440,21559,36778,3,0,6.8639,0.0031,0,0,0.0338,0.002,6.02,0.0001,0.0623
4,77,48.2421,1440,21559,36920,3,0,7.2937,0.0038,0,0,0.0346,0.002,6.3525,0.0002,0.0825
4,78,49.8629,1440,21559,37062,3,0,6.98,0.0046,0,0.0001,0.0416,0.003,6.1562,0.0003,0.0647
4,79,51.4039,1440,21559,37204,3,0,7.9155,0.0063,0,0.0001,0.0569,0.004,7.1934,0.0002,0.0796
4,80,52.8524,1440,21559,37346,3,0,6.7754,0.0051,0,0,0.0345,0.0032,6.1405,0.0004,0.0655
4,81,54.1964,1440,21559,37488,3,0,7.4086,0.0038,0,0,0.0295,0.0023,6.1438,0.0001,0.0673
4,82,55.424,1440,21559,37630,3,0,7.1256,0.0044,0,0,0.0357,0.0027,6.2184,0.0002,0.0667
4,83,56.5243,1440,21559,37772,3,0,7.6625,0.0038,0,0,0.0327,0.0026,6.265,0.0002,0.0692
4,84,57.4875,1440,21559,37914,3,0,6.5924,0.0037,0,0,0.029,0.0024,6.0496,0,0.053
4,85,58.3045,1440,21559,38056,3,0,8.3359,0.0027,0,0,0.0269,0.0015,6.4612,0,0.0759
4,86,58.9677,1440,21559,38198,3,0,6.7457,0.0049,0,0,0.0373,0.0024,6.1336,0.0001,0.0652
4,87,59.4707,1440,21559,38340,3,0,6.7415,0.0031,0,0,0.0291,0.0022,6.1943,0.0001,0.0528
4,88,59.8088,1440,21559,38482,3,0,6.9411,0.0028,0,0,0.0263,0.0022,6.0966,0.0001,0.062
4,89,59.9787,1440,21559,38624,3,0,6.649,0.0042,0,0,0.0306,0.0019,6.0994,0,0.0529
4,90,59.9787,525600,21701,38766,4,1,15.2312,0.003,0,0,0.0276,0.0017,14.3565,0.0002,0.0688
4,91,59.8088,1440,21701,38908,4,0,7.0029,0.0044,0,0,0.0334,0.0022,5.9685,0.0002,0.0606
4,92,59.4707,1440,21701,39050,4,0,6.5204,0.0038,0,0.0001,0.0321,0.0024,5.9411,0.0002,0.0606
4,93,58.9677,1440,21701,39192,4,0,6.718,0.0034,0,0,0.0309,0.002,6.1382,0.0001,0.0561
4,94,58.3045,1440,21701,39334,4,0,6.9004,0.0029,0,0,0.0284,0.0023,6.0267,0.0001,0.0684
4,95,57.4875,1440,21701,39476,4,0,6.811,0.0047,0,0.0001,0.0332,0.0024,6.1792,0.0002,0.0628
4,96,56.5243,1440,21701,39618,4,0,7.0178,0.0033,0,0,0.0341,0.0022,6.1459,0.0004,0.0669
4,97,55.424,1440,21701,39760,4,0,6.8809,0.0037,0,0,0.0326,0.0026,6.0021,0.0002,0.0561
4,98,54.1964,1440,21701,39902,4,0,6.6555,0.003,0,0.0001,0.0299,0.0023,6.1117,0.0002,0.0514
4,99,52.8524,1440,21701,40044,4,0,6.787,0.0029,0,0,0.0274,0.0017,5.9843,0.0001,0.056
4,100,51.4039,1440,21701,40186,4,0,6.6215,0.0034,0,0.0001,0.0334,0.0017,6.057,0.0001,0.0568
4,101,49.8629,1440,21701,40328,4,0,7.3688,0.0034,0,0,0.0297,0.0018,6.4795,0.0003,0.0738
4,102,48.2421,1440,21701,40470,4,0,6.8091,0.0045,0,0.0002,0.0397,0.0025,6.2348,0.0001,0.0561
4,103,46.5543,1440,21701,40612,4,0,8.7339,0.0029,0,0,0.037,0.0021,6.098,0.0008,0.0689
4,104,44.8122,1440,21701,40754,4,0,7.0691,0.0044,0,0,0.0351,0.0024,6.4739,0.0001,0.0618
4,105,43.0287,1440,21701,40896,4,0,6.8262,0.0033,0,0.0001,0.0366,0.002,6.2206,0.0001,0.0582
4,106,41.2159,1440,21701,41038,4,0,7.0035,0.0054,0,0,0.0449,0.0027,6.1209,0.0002,0.0675
4,107,39.3859,1440,21701,41180,4,0,6.5184,0.0037,0,0.0001,0.0369,0.0029,5.967,0.0001,0.0533
4,108,37.55,1440,21701,41322,4,0,7.1414,0.0026,0,0.0001,0.0348,0.0025,6.2273,0.0003,0.0893
4,109,35.7189,1440,21701,41464,4,0,6.7269,0.0036,0,0.0001,0.0368,0.0029,6.1536,0,0.0537
4,110,33.9025,1440,21701,41606,4,0,7.0684,0.0032,0,0,0.042,0.0024,6.1988,0,0.0621
4,111,32.1099,1440,21701,41748,4,0,6.5736,0.0042,0,0.0001,0.0443,0.0029,5.9684,0.0002,0.0624
4,112,30.3493,1440,21701,41890,4,0,6.8146,0.0034,0,0,0.0459,0.0036,6.2204,0.0001,0.0584
4,113,28.628,1440,21701,42032,4,0,7.184,0.0031,0,0.0001,0.0528,0.0032,6.2363,0.0002,0.0734
4,114,26.9524,1440,21701,42174,4,0,6.8393,0.0064,0,0.0001,0.081,0.0045,6.1488,0.0001,0.0647
4,115,25.3279,1440,21701,42316,4,0,7.1826,0.0039,0,0,0.0585,0.0036,6.2792,0.0001,0.064
4,116,23.7592,1440,21701,42458,4,0,6.7659,0.0033,0,0,0.0599,0.0043,6.1552,0.0001,0.0553
4,117,22.2498,1440,21701,42600,4,0,8.2546,0.0033,0,0.0001,0.0584,0.0035,6.3553,0.0003,0.1676
4,118,20.8028,1440,21701,42742,4,0,7.4796,0.0055,0,0.0001,0.0742,0.0048,6.1764,0.0001,0.1165
4,119,19.42,1440,21701,42884,4,0,7.2314,0.005,0,0,0.074,0.0049,6.316,0.0002,0.1708
4,120,18.103,1440,21701,43026,4,0,7.0613,0.004,0,0,0.0794,0.0047,6.0471,0.0004,0.1124
4,121,16.8523,1440,21701,43168,4,0,6.8751,0.0036,0,0,0.0818,0.0056,6.1731,0,0.0912
4,122,15.6681,1440,21701,43310,4,0,7.2265,0.0046,0,0.0001,0.1216,0.0057,6.184,0.0002,0.1067
4,123,14.5499,1440,21701,43452,4,0,6.7163,0.0036,0,0,0.0897,0.0064,6.0338,0.0001,0.0931
4,124,13.4968,1440,21701,43594,4,0,7.353,0.003,0,0,0.0936,0.0052,6.1101,0.0003,0.1082
4,125,12.5074,1440,21701,43736,4,0,6.9417,0.0043,0,0,0.1143,0.0068,6.2325,0,0.0961
4,126,11.58,1440,21701,43878,4,0,6.9451,0.0029,0,0,0.1108,0.0069,6.2583,0,0.0957
4,127,10.7127,1440,21701,44020,4,0,6.8465,0.004,0,0,0.1903,0.0099,6.0424,0.0001,0.099
4,128,9.90332,1440,21701,44162,4,0,6.7838,0.0034,0,0.0001,0.139,0.009,6.0339,0,0.1295
4,129,9.14942,1440,21701,44304,4,0,7.2674,0.0028,0,0,0.1523,0.0111,6.2053,0.0001,0.1402
4,130,8.44851,1440,21701,44446,4,0,8.918,0.0042,0,0.0001,0.1745,0.0143,7.7845,0.0001,0.2389
4,131,7.79802,1440,21701,44588,4,0,15.0147,0.0047,4.2456,5.1132,0.3263,0.0162,4.6542,0.0002,0.1727
4,132,7.19528,1440,21701,44730,4,0,12.2694,0.0037,2.5545,4.0173,0.2299,0.0138,4.0606,0.0001,0.1732
4,133,6.63765,1440,21701,44872,4,0,12.0641,0.006,3.1168,3.9557,0.2439,0.018,4.0304,0.0015,0.2047
4,134,6.12247,1440,21701,45014,4,0,12.5249,0.0035,3.0718,4.4484,0.2796,0.0299,3.9946,0.0012,0.2259
4,135,5.64713,525600,21843,45156,5,1,22.5832,0.0034,3.4567,12.392,0.3375,0.0488,4.1103,0.0018,0.2651
4,136,5.20909,1440,21843,45298,5,0,9.8115,0.0039,4.0436,4.2607,0,0,0.0001,0.001,0.2522
4,137,4.80587,1440,21843,45440,5,0,10.0335,0.0029,4.6716,4.439,0,0,0.0001,0.0015,0.3127
4,138,4.43507,1440,21843,45582,5,0,11.0757,0.0017,4.1188,4.3181,0,0,0.0001,0.0007,0.3524
4,139,4.0944,1440,21843,45724,5,0,11.636,0.003,5.4106,4.4002,0,0,0.0002,0.0014,0.4708
4,140,3.78168,1440,21843,45866,5,0,11.5284,0.0015,5.7615,4.6753,0,0,0.0004,0.0014,0.5225
4,141,3.49483,1440,21843,46008,5,0,11.4365,0.0015,5.2075,4.9576,0,0,0.0001,0.0021,0.7185
4,142,3.23189,1440,21843,46150,5,0,12.2425,0.0015,5.1113,5.0048,0,0,0,0.0008,0.85
4,143,2.99101,1440,21843,46292,5,0,13.4006,0.0013,5.2684,5.2449,0,0,0.0002,0.0011,1.1918
4,144,2.77047,1440,21843,46434,5,0,16.0886,0.0018,7.0904,5.6268,0,0,0.0001,0.0013,1.548
4,145,2.56862,1440,21843,46576,5,0,18.0139,0.0021,7.6691,6.5318,0,0,0.0003,0.0041,2.179
4,146,2.38398,1440,21843,46718,5,0,9.2522,0.0017,2.5827,3.3706,0,0,0.0002,0.0023,2.2584
4,147,2.21512,1440,21843,46860,5,0,9.4572,0.0019,2.6031,3.3683,0,0,0.0001,0.0014,2.497
4,148,2.06075,1440,21843,47002,5,0,10.2979,0.0019,2.6061,3.2842,0,0,0.0001,0.0016,2.6667
4,149,1.91967,1440,21843,47144,5,0,12.8127,0.0019,2.6934,4.3429,0,0,0.0001,0.0028,4.025
4,150,1.79076,1440,21843,47286,5,0,14.0105,0.0026,3.464,4.6788,0,0,0.0003,0.0035,4.1954
4,151,1.67299,1440,21843,47428,5,0,15.2329,0.0025,3.8394,4.6293,0,0,0.0002,0.0023,4.4006
4,152,1.56543,1440,21843,47570,5,0,12.8272,0.0025,3.4687,4.034,0,0,0.0002,0.0017,3.4198
4,153,1.46721,1440,21843,47712,5,0,11.7687,0.0018,2.6142,3.9457,0,0,0.0001,0.0016,3.3591
4,154,1.37755,1440,21843,47854,5,0,16.8339,0.002,2.43,4.166,0,0,0.0002,0.0011,3.5177
4,155,1.2957,1440,21843,47996,5,0,12.2039,0.0018,2.5496,4.1326,0,0,0.0002,0.0014,3.6654
4,156,1.22103,1440,21843,48138,5,0,11.4018,0.0018,2.438,4.0048,0,0,0.0001,0.0012,3.3654
4,157,1.15292,1440,21843,48280,5,0,11.4979,0.0025,2.5365,3.9672,0,0,0.0002,0.0015,3.3955
4,158,1.09082,1440,21843,48422,5,0,7.8461,0.0019,2.4215,4.1814,0,0,0.0002,0.002,0.0029
4,159,1.03424,1440,21843,48564,5,0,7.7949,0.0018,2.4095,3.9561,0,0,0.0001,0.0011,0.0015
4,160,0.982714,1440,21843,48706,5,0,10.2163,0.0013,2.638,4.1591,0,0,0.0002,0.0023,0.0025
4,161,0.935842,1440,21843,48848,5,0,11.5969,0.0019,2.4058,8.4762,0,0,0.0001,0.0013,0.002
4,162,0.893248,1440,21843,48990,5,0,7.1376,0.0025,2.5353,3.9357,0,0,0.0001,0.0016,0.0019
4,163,0.854596,1440,21843,49132,5,0,12.1283,0.0014,2.4078,9.0149,0,0,0.0002,0.0019,0.0035
4,164,0.819581,1440,21843,49274,5,0,7.2425,0.002,2.4589,4.1302,0,0,0.0001,0.0013,0.0019
4,165,0.787932,1440,21843,49416,5,0,7.4526,0.0017,2.6982,3.9712,0,0,0.0001,0.0015,0.0021
4,166,0.759401,1440,21843,49558,5,0,7.7721,0.002,2.6195,3.9287,0,0,0.0002,0.001,0.0017
4,167,0.73377,1440,21843,49700,5,0,8.2144,0.0017,2.7054,3.9402,0,0,0.0001,0.0011,0.0017
4,168,0.710842,1440,21843,49842,5,0,8.1218,0.0018,2.6274,4.0071,0,0,0.0001,0.0012,0.0016
4,169,0.690442,1440,21843,49984,5,0,8.3394,0.0014,2.5957,3.9847,0,0,0.0002,0.0008,0.0014
4,170,0.672417,1440,21843,50126,5,0,10.3238,0.0036,4.7967,3.9904,0,0,0.0002,0.0013,0.0022
4,171,0.65663,1440,21843,50268,5,0,7.8879,0.0017,2.5589,3.9547,0,0,0.0001,0.0011,0.0014
4,172,0.642964,1440,21843,50410,5,0,7.89,0.0016,2.579,3.976,0,0,0.0001,0.0013,0.0014
4,173,0.631317,1440,21843,50552,5,0,8.5514,0.0014,2.5614,3.9234,0,0,0.0001,0.0007,0.0011
4,174,0.621603,1440,21843,50694,5,0,8.0347,0.0023,2.5938,3.9906,0,0,0.0001,0.0008,0.0017
4,175,0.613751,1440,21843,50836,5,0,8.7097,0.0016,2.5538,3.9827,0,0,0.0001,0.0009,0.0012
4,176,0.607702,1440,21843,50978,5,0,8.0077,0.0021,2.5824,4.1264,0,0,0.0002,0.0025,0.0035
4,177,0.603413,1440,21843,51120,5,0,9.0113,0.002,2.6117,4.1579,0,0,0.0002,0.0022,0.0029
4,178,0.600852,1440,21843,51262,5,0,10.2816,0.0018,3.5859,4.4403,0,0,0.0002,0.0023,0.0029
4,179,0.6,1440,21843,51404,5,0,9.6602,0.0022,2.5944,5.133,0,0,0.0002,0.003,0.0041
